Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Market Cap
2016/7/30,6.5701,6.5822,6.5421,6.5505,38456100,10340045284
2016/7/31,6.551,6.5528,6.2436,6.2468,110818000,9861866433
2016/8/1,6.246,6.2612,6.0588,6.0627,121887000,9572348580
2016/8/2,6.064,6.1285,5.3133,5.4747,330932992,8644864335
2016/8/3,5.4866,5.7336,5.4155,5.6635,207982000,8944279139
2016/8/4,5.6633,5.795,5.6578,5.7829,125292000,9133817995
2016/8/5,5.7828,5.7828,5.6998,5.7504,66127900,9083715053
2016/8/6,5.7503,5.884,5.6947,5.8778,80797296,9286055404
2016/8/7,5.8777,5.9751,5.8682,5.9269,82398400,9364710627
2016/8/8,5.9274,5.9299,5.8805,5.9105,61194100,9339910963
2016/8/9,5.9104,5.9109,5.8479,5.878,92228096,9289374235
2016/8/10,5.8765,5.9998,5.8637,5.921,102905000,9358441335
2016/8/11,5.9212,5.9754,5.8912,5.8912,74514400,9312340020
2016/8/12,5.888,5.8991,5.8381,5.8756,69218000,9288722581
2016/8/13,5.8736,5.8977,5.8498,5.8559,43563000,9258715472
2016/8/14,5.8559,5.8567,5.6478,5.7047,60851100,9020848475
2016/8/15,5.7049,5.7358,5.6324,5.6724,57262300,8970719083
2016/8/16,5.6724,5.8174,5.6672,5.7744,58405200,9132941526
2016/8/17,5.7776,5.8089,5.7143,5.7322,54443000,9066995409
2016/8/18,5.7371,5.7779,5.7343,5.7432,59896600,9085487925
2016/8/19,5.7434,5.7824,5.7418,5.7563,50631600,9107313927
2016/8/20,5.7608,5.8282,5.7546,5.817,45301400,9204384754
2016/8/21,5.8194,5.8416,5.8022,5.8131,38299400,9199366517
2016/8/22,5.8131,5.8845,5.8059,5.8675,72844000,9286647694
2016/8/23,5.8677,5.8947,5.8163,5.8341,85349200,9234845697
2016/8/24,5.8341,5.8359,5.7985,5.8018,56328200,9184728961
2016/8/25,5.8018,5.8045,5.7517,5.7776,136130000,9147297036
2016/8/26,5.7775,5.8062,5.7686,5.7965,48856800,9178145243
2016/8/27,5.7945,5.7984,5.6863,5.6995,59698300,9025464112
2016/8/28,5.6983,5.7404,5.6974,5.7391,86301600,9089312935
2016/8/29,5.7407,5.7628,5.7347,5.7411,110398000,9093420855
2016/8/30,5.7411,5.7836,5.7411,5.775,70342400,9148340524
2016/8/31,5.7759,5.7786,5.7364,5.7547,75840896,9117106217
2016/9/1,5.7555,5.7631,5.7181,5.723,76923400,9067854884
2016/9/2,5.7241,5.7564,5.7081,5.7554,79910800,9120159589
2016/9/3,5.7555,5.995,5.7406,5.9821,159014000,9480380026
2016/9/4,5.9859,6.1184,5.9685,6.0863,97942896,9646846465
2016/9/5,6.0899,6.0905,6.0224,6.0659,82446800,9615468145
2016/9/6,6.0651,6.1083,6.0509,6.1044,78529104,9677437248
2016/9/7,6.1057,6.1454,6.0851,6.1454,75032400,9743676240
2016/9/8,6.1464,6.2877,6.1384,6.2632,86713000,9931412644
2016/9/9,6.2635,6.2683,6.2026,6.2286,64550200,9877681032
2016/9/10,6.2293,6.2509,6.224,6.2351,45016800,9889124590
2016/9/11,6.2342,6.2882,6.0051,6.0672,73610800,9624021892
2016/9/12,6.0701,6.0846,6.0541,6.0824,72812304,9649385919
2016/9/13,6.0803,6.1119,6.0692,6.0924,86920600,9666424848
2016/9/14,6.0884,6.1195,6.0841,6.1068,47877700,9690463177
2016/9/15,6.1059,6.1109,6.0716,6.0716,59464600,9635571708
2016/9/16,6.0725,6.0926,6.0673,6.0697,64963400,9633710359
2016/9/17,6.0722,6.0786,6.0519,6.0598,37140300,9619198525
2016/9/18,6.0628,6.1016,6.0586,6.0987,48679400,9682008337
2016/9/19,6.0987,6.1093,6.0827,6.0923,54796400,9672709264
2016/9/20,6.0925,6.0953,6.0794,6.0831,72710896,9659269452
2016/9/21,6.0359,6.0359,5.9588,5.9715,82776200,9483211005
2016/9/22,5.9728,5.9849,5.9621,5.963,67085300,9470698215
2016/9/23,5.962,6.0321,5.9579,6.0284,51067000,9575631549
2016/9/24,6.0296,6.0458,6.0204,6.0263,35359500,9573385118
2016/9/25,6.0275,6.0338,5.9971,6.0083,33977800,9546132575
2016/9/26,6.0081,6.0814,6.0035,6.0804,59153800,9661922446
2016/9/27,6.0802,6.0825,6.0411,6.0617,49422400,9633311305
2016/9/28,6.0624,6.0659,6.0461,6.0473,48722600,9611532319
2016/9/29,6.0502,6.0682,6.0485,6.0569,55658600,9627902106
2016/9/30,6.0572,6.0973,6.0414,6.0973,56122400,9693198750
2016/10/1,6.0993,6.1524,6.0993,6.1398,56357000,9761887632
2016/10/2,6.1395,6.1401,6.0968,6.1089,39249800,9713776587
2016/10/3,6.1097,6.1257,6.1046,6.1213,46798300,9734618878
2016/10/4,6.1205,6.1205,6.0948,6.102,49801600,9705099355
2016/10/5,6.1022,6.1381,6.0962,6.1251,68077504,9743018924
2016/10/6,6.1247,6.1382,6.1147,6.1302,56812100,9752315689
2016/10/7,6.1261,6.1791,6.1182,6.1712,64071400,9818599994
2016/10/8,6.1734,6.1985,6.1734,6.1911,42345900,9851461946
2016/10/9,6.1917,6.192,6.1661,6.1675,39243400,9815156618
2016/10/10,6.1682,6.2132,6.162,6.1899,67481104,9851764897
2016/10/11,6.1924,6.4208,6.185,6.4107,103590000,10204214839
2016/10/12,6.4087,6.4134,6.3597,6.3619,92370200,10127644784
2016/10/13,6.3603,6.3883,6.3503,6.3679,61620700,10138078870
2016/10/14,6.3701,6.4128,6.3701,6.4038,58144600,10196303437
2016/10/15,6.4031,6.421,6.3739,6.3865,39035400,10169814232
2016/10/16,6.3908,6.429,6.389,6.4163,40298100,10218348388
2016/10/17,6.4182,6.4233,6.3866,6.3919,58063600,10180488274
2016/10/18,6.3941,6.4074,6.36,6.3796,65546700,10162029114
2016/10/19,6.3813,6.3887,6.2801,6.3052,69381696,10044471117
2016/10/20,6.3066,6.3192,6.2826,6.3086,56957300,10050854099
2016/10/21,6.3083,6.3409,6.3069,6.3283,55951000,10083501603
2016/10/22,6.3314,6.582,6.3285,6.5729,78556496,10474463658
2016/10/23,6.5762,6.6113,6.5389,6.5707,54474600,10472100602
2016/10/24,6.5716,6.5725,6.5259,6.5376,62218200,10420469172
2016/10/25,6.54,6.6442,6.537,6.5759,90378800,10482565592
2016/10/26,6.5768,6.7973,6.5768,6.783,88877104,10813913071
2016/10/27,6.7821,6.8859,6.7804,6.8831,96105296,10974828655
2016/10/28,6.88,6.9044,6.8416,6.8965,81145504,10997420362
2016/10/29,6.9029,7.204,6.9005,7.1448,134760992,11394596830
2016/10/30,7.1412,7.1412,6.9647,7.0186,100665000,11194834676
2016/10/31,7.0264,7.0929,6.9168,7.0097,97064400,11181852070
2016/11/1,7.0134,7.3645,7.0134,7.2979,130527000,11642863554
2016/11/2,7.3007,7.4083,7.2235,7.4083,84865200,11820110421
2016/11/3,7.4235,7.4577,6.7816,6.887,172808000,10989660280
2016/11/4,6.8912,7.0693,6.8556,7.0323,99907696,11222575748
2016/11/5,7.0353,7.0751,6.9774,7.0342,53752300,11226736982
2016/11/6,7.0381,7.1426,6.9956,7.1152,59902200,11357385316
2016/11/7,7.1074,7.1074,6.999,7.0313,65047100,11224670783
2016/11/8,7.0309,7.1299,7.0239,7.0985,79660800,11333339468
2016/11/9,7.0983,7.4005,7.0861,7.2327,132429000,11548965779
2016/11/10,7.2284,7.2302,7.1121,7.1553,68807800,11426817526
2016/11/11,7.1555,7.1832,7.1441,7.1641,63119700,11442241390
2016/11/12,7.1675,7.1715,7.0403,7.0505,64622500,11262273136
2016/11/13,7.052,7.0526,6.8732,7.0203,80318096,11215181107
2016/11/14,7.02,7.0628,6.9981,7.0502,62993000,11271073434
2016/11/15,7.0579,7.1572,7.0526,7.1162,72038496,11377924616
2016/11/16,7.1117,7.4761,7.0904,7.442,141294000,11900441939
2016/11/17,7.4488,7.5565,7.3951,7.4098,108579000,11850398479
2016/11/18,7.4071,7.5288,7.3689,7.5159,87363104,12021432968
2016/11/19,7.5183,7.5624,7.4447,7.5162,110608000,12023262925
2016/11/20,7.5188,7.5548,7.1794,7.3103,154116000,11695081878
2016/11/21,7.3127,7.4172,7.3051,7.3925,60802400,11827902946
2016/11/22,7.3964,7.5387,7.3653,7.5135,129906000,12022735372
2016/11/23,7.5174,7.5225,7.3892,7.4459,76543800,11916054235
2016/11/24,7.4462,7.4683,7.3349,7.4029,85919296,11848658575
2016/11/25,7.4044,7.4165,7.3459,7.4165,67807600,11871816579
2016/11/26,7.4151,7.4221,7.2963,7.3538,54962700,11772895899
2016/11/27,7.3544,7.3902,7.3109,7.3203,52601800,11720648987
2016/11/28,7.3248,7.3801,7.3248,7.3581,61888600,11782628755
2016/11/29,7.3633,7.3747,7.3456,7.356,68511104,11780661280
2016/11/30,7.3628,7.4793,7.3627,7.4569,84070800,11943536630
2016/12/1,7.4605,7.5828,7.4605,7.5677,80461904,12122431239
2016/12/2,7.5754,7.813,7.5754,7.7794,127605000,12462935160
2016/12/3,7.7825,7.7825,7.6486,7.7116,69547296,12355811709
2016/12/4,7.7164,7.7387,7.6816,7.7387,60557900,12400766376
2016/12/5,7.7339,7.7347,7.5171,7.587,106363000,12159115875
2016/12/6,7.5872,7.6562,7.5872,7.6422,116218000,12249086971
2016/12/7,7.6421,7.7154,7.5975,7.6813,96426096,12313376414
2016/12/8,7.6808,7.747,7.6595,7.7081,80111904,12357837893
2016/12/9,7.6994,7.7453,7.6965,7.7279,68705296,12390863077
2016/12/10,7.7302,7.7709,7.7291,7.7465,53843100,12421967470
2016/12/11,7.7475,7.748,7.6541,7.6973,57313400,12344888048
2016/12/12,7.7004,7.8192,7.7004,7.8009,76571000,12512497969
2016/12/13,7.8065,7.8846,7.7796,7.8056,81645600,12521776922
2016/12/14,7.8001,7.8203,7.7684,7.8148,75979000,12534369129
2016/12/15,7.8007,7.8143,7.778,7.7809,81580096,12484761985
2016/12/16,7.7896,7.8503,7.7896,7.8491,83608200,12595490539
2016/12/17,7.8517,7.9251,7.8486,7.9083,78989800,12691945028
2016/12/18,7.9101,7.9474,7.8803,7.9053,60524400,12688510068
2016/12/19,7.9069,7.9361,7.9032,7.9271,74886400,12725090633
2016/12/20,7.9225,8.0134,7.915,8.0088,99629296,12857473134
2016/12/21,8.0064,8.3428,7.9941,8.3428,155576000,13395445163
2016/12/22,8.3418,8.7578,8.3415,8.6454,200027008,13882988216
2016/12/23,8.6489,9.2512,8.6468,9.2198,275564000,14807189352
2016/12/24,9.2218,9.2348,8.8634,8.9882,137727008,14436754927
2016/12/25,8.9965,8.9965,8.6242,8.9618,143664992,14396194094
2016/12/26,8.9691,9.1318,8.969,9.0761,123771000,14581389977
2016/12/27,9.0835,9.4005,9.0426,9.332,167308000,14994286713
2016/12/28,9.3483,9.7592,9.3483,9.7592,236630000,15682769405
2016/12/29,9.7513,9.794,9.545,9.735,199320000,15645617392
2016/12/30,9.7253,9.7253,9.3483,9.6124,187474000,15450507055
2016/12/31,9.6063,9.6374,9.4724,9.6374,99135104,15492554222
2017/1/1,9.6366,10.0308,9.587,9.9833,147775008,16050407461
2017/1/2,9.9862,10.3139,9.967,10.2175,222184992,16429024775
2017/1/3,10.216,10.4408,10.216,10.4384,185168000,16786368910
2017/1/4,10.444,11.5942,10.444,11.5473,344945984,18571869009
2017/1/5,11.5673,11.911,9.1042,10.1338,510199008,16300254795
2017/1/6,10.1424,10.4681,8.8394,9.022,351876000,14513695758
2017/1/7,9.0349,9.0859,8.2356,9.0859,279550016,14618030536
2017/1/8,9.0817,9.4272,8.8725,9.112,158715008,14661966429
2017/1/9,9.1324,9.1369,8.7981,9.0283,141876992,14528815565
2017/1/10,9.0244,9.1487,9.0106,9.0768,115808000,14608685049
2017/1/11,9.0811,9.1945,7.6277,7.7776,310928992,12519135996
2017/1/12,7.7518,8.2625,7.5576,8.0483,222326000,12956730411
2017/1/13,8.0374,8.29,7.8,8.2398,168968000,13266554392
2017/1/14,8.2514,8.3509,8.1246,8.1841,93063296,13178601992
2017/1/15,8.1814,8.2331,8.1287,8.218,71013600,13234840657
2017/1/16,8.2178,8.3453,8.2027,8.3153,82755200,13393372620
2017/1/17,8.3095,9.1056,8.308,9.0794,155095008,14625779851
2017/1/18,9.0937,9.175,8.583,8.8662,225676992,14284036613
2017/1/19,8.8834,9.0461,8.8434,8.9907,105625000,14486616700
2017/1/20,8.9817,8.994,8.8701,8.9503,86728400,14423545371
2017/1/21,8.9555,9.2737,8.9553,9.2179,111158000,14856911163
2017/1/22,9.2221,9.3753,8.9756,9.2467,116573000,14905439337
2017/1/23,9.255,9.2827,9.1674,9.2101,73588600,14848013909
2017/1/24,9.1068,9.2415,8.9229,8.9269,111349000,14393026385
2017/1/25,8.9192,9.0325,8.9169,9.0154,120831000,14537488261
2017/1/26,9.024,9.1933,9.0222,9.1759,131958000,14797955301
2017/1/27,9.1836,9.2322,9.1585,9.1975,125594000,14834831700
2017/1/28,9.1981,9.2391,9.1981,9.2159,68979600,14866260449
2017/1/29,9.2207,9.2342,9.1915,9.195,60851700,14834377926
2017/1/30,9.2015,9.2305,9.1947,9.2038,78227296,14850351605
2017/1/31,9.2096,9.7202,9.2096,9.704,164582000,15659186515
2017/2/1,9.7094,9.8911,9.7074,9.8902,150110000,15962015276
2017/2/2,9.9,10.1352,9.8322,10.118,145820992,16331615570
2017/2/3,10.1146,10.3387,10.0879,10.2991,201278000,16625849489
2017/2/4,10.3133,10.459,10.1516,10.429,155064000,16837411920
2017/2/5,10.4352,10.4363,10.2237,10.2734,114208000,16588240157
2017/2/6,10.284,10.4464,10.2816,10.3815,111762000,16764422010
2017/2/7,10.4014,10.6193,10.4014,10.6135,146007008,17141080574
2017/2/8,10.6232,10.7897,10.3749,10.6307,201855008,17170799127
2017/2/9,10.647,10.8899,9.5334,9.9438,407220000,16063448932
2017/2/10,9.9563,9.9891,9.4669,9.8867,190452000,15973053725
2017/2/11,9.889,10.0929,9.8283,10.0445,102261000,16229677099
2017/2/12,10.0352,10.0476,9.9692,9.9918,67530000,16146290349
2017/2/13,9.9889,10.021,9.76,9.9064,100607000,16010322103
2017/2/14,9.9173,10.1151,9.8647,10.0455,137946000,16237219721
2017/2/15,10.0621,10.0884,10.0158,10.0748,89759400,16286329282
2017/2/16,10.0765,10.3337,10.0765,10.2744,122277000,16610905026
2017/2/17,10.2612,10.5317,10.2564,10.4621,136474000,16916338976
2017/2/18,10.4921,10.611,10.4696,10.5442,99073504,17051064834
2017/2/19,10.5476,10.5681,10.4346,10.4787,77423296,16946913346
2017/2/20,10.4869,10.8049,10.4169,10.7998,109478000,17468244508
2017/2/21,10.7928,11.1725,10.7693,11.153,186868992,18041455273
2017/2/22,11.148,11.2539,11.0055,11.1744,136100000,18077985665
2017/2/23,11.1727,11.7662,11.1696,11.6672,189454000,18877442096
2017/2/24,11.7271,12.0039,11.3196,11.7368,330759008,18992415818
2017/2/25,11.7041,11.7485,11.2459,11.4384,139960992,18511906560
2017/2/26,11.4427,11.6747,11.302,11.652,116486000,18860247630
2017/2/27,11.6378,11.8198,11.6338,11.7997,131570000,19101427518
2017/2/28,11.8072,11.9325,11.7182,11.7997,184956000,19103684801
2017/3/1,11.8004,12.225,11.7969,12.225,229056992,19794459608
2017/3/2,12.2468,12.6213,12.1562,12.5101,368275008,20258543188
2017/3/3,12.5071,12.8031,12.5071,12.7499,315739008,20649259919
2017/3/4,12.7743,12.794,12.3051,12.5515,183270000,20329978338
2017/3/5,12.5429,12.6729,12.3806,12.6712,134127000,20526235270
2017/3/6,12.6747,12.76,12.646,12.7283,153656992,20620991547
2017/3/7,12.7321,12.7555,12.048,12.2354,291256000,19824773912
2017/3/8,12.2323,12.3216,11.4808,11.5,332603008,18635275050
2017/3/9,11.5035,11.9746,11.4123,11.8849,212283008,19261188310
2017/3/10,11.8936,12.7047,10.7725,11.1672,563795968,18100188612
2017/3/11,11.1632,11.9383,11.1632,11.7583,283320000,19060468862
2017/3/12,11.7662,12.2698,11.7536,12.2138,227176000,19801195767
2017/3/13,12.2178,12.3737,12.1703,12.3192,380276992,19974334865
2017/3/14,12.3216,12.4481,12.2072,12.4,245306000,20107761880
2017/3/15,12.4016,12.5161,12.3975,12.4961,297804992,20265831337
2017/3/16,12.5133,12.5798,11.5244,11.8781,638568000,19265847025
2017/3/17,11.8016,11.8016,10.9957,11.0023,706598976,17847435957
2017/3/18,10.9969,11.1407,9.5766,9.7382,621302016,15798760668
2017/3/19,9.7673,10.6991,9.7673,10.3674,406648000,16821676707
2017/3/20,10.3724,10.6303,10.3668,10.5423,286529984,17107266418
2017/3/21,10.5536,11.2243,10.5536,11.2054,337391008,18185299687
2017/3/22,11.2065,11.2065,10.1421,10.4914,380840992,17028630158
2017/3/23,10.5005,10.5801,10.2893,10.3859,248540000,16859314109
2017/3/24,10.3845,10.4047,9.3436,9.3752,491038016,15220718764
2017/3/25,9.3654,9.7576,9.0371,9.7278,435803008,15794781102
2017/3/26,9.7402,10.0796,9.5419,9.6672,303668000,15698465531
2017/3/27,9.7205,10.464,9.7198,10.4577,372535008,16983801541
2017/3/28,10.4458,10.6465,10.2773,10.4715,326332000,17008241726
2017/3/29,10.4608,10.5513,10.1588,10.3997,298457984,16893415156
2017/3/30,10.4221,10.4929,10.2004,10.2643,352968992,16675587066
2017/3/31,10.2664,10.7492,10.2664,10.7179,447287008,17414322808
2017/4/1,10.7171,10.9172,10.6109,10.805,289633984,17557597716
2017/4/2,10.8061,11.0759,10.7545,11.0217,514187008,17911915755
2017/4/3,11.0295,11.5174,11.0295,11.4381,580444032,18591158323
2017/4/4,11.4552,11.5644,11.2052,11.3325,436310016,18421262063
2017/4/5,11.3414,11.3509,11.1363,11.2478,414784000,18285857775
2017/4/6,11.2581,11.8837,11.2581,11.8268,511222016,19229356147
2017/4/7,11.7894,11.8658,11.6339,11.769,317022016,19137747435
2017/4/8,11.7265,11.8498,11.6258,11.7595,209312000,19124327856
2017/4/9,11.7657,11.9721,11.7186,11.8787,242343008,19320511927
2017/4/10,11.873,11.9034,11.7904,11.8713,215883008,19310642460
2017/4/11,11.8746,12.0807,11.8746,12.0501,216182000,19604036563
2017/4/12,12.0481,12.0714,11.9676,12.0037,288702016,19530680104
2017/4/13,12.0102,12.0589,11.5644,11.6928,351968992,19026699552
2017/4/14,11.7033,11.908,11.5979,11.6754,254827008,19000400018
2017/4/15,11.673,11.88,11.6496,11.7252,203559008,19083656460
2017/4/16,11.7261,11.8722,11.7261,11.8294,183231008,19255408766
2017/4/17,11.8325,11.949,11.7265,11.9391,253206000,19436033390
2017/4/18,11.9377,12.1757,11.9377,12.1167,270524000,19727334977
2017/4/19,12.1213,12.1551,12.0508,12.1029,288060992,19707045565
2017/4/20,12.1108,12.4079,12.0841,12.2908,315108000,20015137622
2017/4/21,12.2942,12.3594,12.1556,12.2205,272167008,19903192286
2017/4/22,12.2271,12.3556,12.0847,12.3171,249320000,20062753908
2017/4/23,12.3192,12.322,12.0394,12.0721,258951008,19665994145
2017/4/24,12.0963,12.5094,12.0963,12.5015,235806000,20367443800
2017/4/25,12.5045,12.6758,12.4997,12.6549,242556000,20619704237
2017/4/26,12.6599,12.9483,12.6593,12.8108,329631008,20876159410
2017/4/27,12.8188,13.197,12.813,13.1773,449196992,21475836448
2017/4/28,13.1774,13.3128,12.9237,13.1648,527488992,21457669552
2017/4/29,13.1784,13.272,13.1521,13.2179,422705984,21547126640
2017/4/30,13.2187,13.4791,13.1492,13.4789,413115008,21975104909
2017/5/1,13.483,14.3432,13.483,14.216,713624000,23179524919
2017/5/2,14.2103,14.739,14.1569,14.5282,477337984,23691443738
2017/5/3,14.5378,14.9277,14.4749,14.9009,583795968,24301634925
2017/5/4,14.9072,16.0891,14.9072,15.3767,933548992,25080858487
2017/5/5,15.4087,16.1803,15.3031,15.5545,946035968,25373374563
2017/5/6,15.5681,15.788,15.425,15.788,582529984,25757608890
2017/5/7,15.7947,15.9672,15.5976,15.9671,1080029952,26053077975
2017/5/8,15.9692,17.2335,15.9692,17.2335,1340320000,28123369330
2017/5/9,17.2389,18.3349,17.163,17.5536,1167920000,28649119972
2017/5/10,17.5652,17.8844,17.191,17.8713,915723008,29170965564
2017/5/11,17.8037,18.7393,17.5535,18.4857,799489984,30176934751
2017/5/12,18.4576,18.5615,16.9401,17.2424,740984000,28150631936
2017/5/13,17.2312,18.1299,16.5108,18.0491,579635008,29471223857
2017/5/14,18.0086,18.3142,17.7662,18.0891,437196000,29540290794
2017/5/15,18.0844,18.128,17.0854,17.3843,731529024,28392885375
2017/5/16,17.417,17.8594,16.8654,17.3445,959044992,28330874003
2017/5/17,17.2673,18.6405,16.6191,18.3909,1064729984,30043626195
2017/5/18,18.187,19.0448,18.0712,18.8865,894321024,30856574835
2017/5/19,18.9737,20.0452,18.9025,19.8771,1157289984,32479082015
2017/5/20,19.8424,20.8473,19.7492,20.8473,961336000,34068630559
2017/5/21,20.6703,21.1908,20.375,20.412,1147859968,33361091114
2017/5/22,20.4319,23.039,20.1787,21.734,1942220032,35525744380
2017/5/23,21.9156,23.2082,21.785,23.2042,1378749952,37933704066
2017/5/24,23.2137,25.2372,23.2137,24.4364,1725379968,39952841999
2017/5/25,24.4624,27.6371,22.853,23.0498,2406700032,37690456715
2017/5/26,23.2089,25.7379,20.7199,22.0242,1763480064,36017660894
2017/5/27,21.9627,22.602,18.5583,20.3887,1700480000,33347170525
2017/5/28,20.5408,22.6734,20.5408,21.558,1147139968,35264171110
2017/5/29,21.5943,23.0705,21.0717,22.5561,994625024,36901102917
2017/5/30,22.5536,23.0196,21.2457,21.7547,1443970048,35594903085
2017/5/31,21.8719,23.1108,21.4557,22.8641,1544829952,37414813240
2017/6/1,22.8833,24.4839,22.8833,24.0788,1653180032,39407633763
2017/6/2,24.0403,24.8855,23.7332,24.8855,1317030016,40732491835
2017/6/3,24.9372,25.8191,24.2357,25.1535,1514950016,41177190057
2017/6/4,25.4779,25.8589,24.5254,25.1181,1355120000,41124262595
2017/6/5,25.124,26.8681,25.1022,26.8681,1369309952,43994968834
2017/6/6,26.9084,29.9991,26.9084,28.632,2089609984,46888622160
2017/6/7,28.6938,28.6938,27.0056,27.3216,1517709952,44748237218
2017/6/8,27.2049,28.153,26.7095,28.0562,1281170048,45957247989
2017/6/9,28.0744,29.0171,27.9562,28.2381,1348950016,46260465854
2017/6/10,28.2814,29.5099,27.4655,29.4771,2018889984,48295501718
2017/6/11,29.4241,29.966,28.4053,29.5811,1752400000,48471330146
2017/6/12,29.5322,29.9726,25.1856,26.5963,2569530112,43585351533
2017/6/13,26.8091,27.8904,26.5038,27.1702,1781200000,44530631894
2017/6/14,27.1688,27.8683,24.1294,25.0637,1696560000,41082567339
2017/6/15,24.9958,25.3471,22.1296,24.6458,2026259968,40402259202
2017/6/16,24.6957,25.3992,23.8515,25.1856,1195190016,41291821423
2017/6/17,25.1401,26.8519,24.8496,26.5588,1534509952,43548031452
2017/6/18,26.5535,26.621,25.1633,25.4829,1178659968,41788418974
2017/6/19,25.4903,26.6285,25.4903,25.896,1446840064,42470734800
2017/6/20,25.9126,27.6345,25.8982,27.2179,1854189952,44643512689
2017/6/21,27.0943,27.7201,26.604,26.891,1626579968,44111929173
2017/6/22,26.9103,27.2374,26.4236,27.0541,1097939968,44384244937
2017/6/23,27.0734,27.6517,27.0637,27.4491,961318976,45037797053
2017/6/24,27.3852,27.5794,25.8319,26.0872,982750016,42807952581
2017/6/25,26.0725,26.8226,25.5212,25.8941,1161100032,42495001716
2017/6/26,25.9057,26.1525,23.7629,24.7845,1663280000,40677994354
2017/6/27,24.7845,25.5245,23.3299,25.5245,1489789952,41897190525
2017/6/28,25.5303,26.0398,24.8442,25.7479,1183869952,42268942193
2017/6/29,25.6756,25.8883,25.1048,25.3932,949979008,41690395783
2017/6/30,25.3924,25.5925,24.7843,24.8084,860273024,40735082695
2017/7/1,24.926,25.1527,24.1923,24.3455,779913984,39980058373
2017/7/2,24.364,25.1428,23.9484,25.0647,803747008,41167015221
2017/7/3,24.9856,25.95,24.8047,25.6406,964112000,42118211083
2017/7/4,25.61,26.3159,25.5935,26.0164,985516032,42740618673
2017/7/5,26.0287,26.2265,25.3855,26.0199,941566016,42751085999
2017/7/6,26.081,26.1672,25.8169,26.0856,761956992,42863758795
2017/7/7,26.0859,29.1614,24.9887,25.1866,917411968,41391217675
2017/7/8,25.2027,25.7134,24.9231,25.7134,733329984,42262222823
2017/7/9,25.7261,26.3549,25.1759,25.1844,527856000,41397076604
2017/7/10,25.2525,25.3716,23.2113,23.7256,1111200000,39005033499
2017/7/11,23.8589,24.1347,22.9681,23.3779,1329760000,38438497236
2017/7/12,23.3277,24.2371,22.7514,23.9884,1117410048,39447604438
2017/7/13,24.027,24.2522,23.4083,23.579,835769984,38778935907
2017/7/14,23.6059,23.6325,21.8322,22.3334,882502976,36734255488
2017/7/15,22.3012,22.3114,19.9041,19.9886,993608000,32880721300
2017/7/16,19.9198,20.5877,18.4303,19.2982,1182870016,31748939343
2017/7/17,19.3262,22.3049,19.3262,22.2841,1201760000,36665393517
2017/7/18,22.3352,23.8761,21.6477,23.1888,1512450048,38158677672
2017/7/19,23.2308,23.9717,22.6023,22.7343,1245100032,37415031061
2017/7/20,22.6989,29.007,22.6989,28.176,2249260032,46376428080
2017/7/21,28.3841,28.3841,26.2185,26.6776,1489449984,43915296559
2017/7/22,26.6863,28.6242,26.5771,28.1012,1177129984,46264340367
2017/7/23,28.081,28.3218,26.5394,27.304,1072840000,44957775265
2017/7/24,27.327,27.7726,26.9919,27.5486,866473984,45366654309
2017/7/25,27.575,27.6808,24.8096,25.7648,1460089984,42433788244
2017/7/26,25.7777,26.1076,24.508,25.2945,937404032,41663929265
2017/7/27,25.3871,26.9332,25.2934,26.7178,789104000,44013533097
2017/7/28,26.7973,28.9745,26.7973,28.0901,1380099968,46279316161
2017/7/29,28.0702,28.0876,26.928,27.2645,803745984,44924534585
2017/7/30,27.2439,27.5853,26.4485,27.5718,705942976,45435913868
2017/7/31,27.6324,28.8962,27.2061,28.7534,860574976,47388334773
2017/8/1,28.713,29.2135,26.8561,27.1826,1324669952,44804603885
2017/8/2,27.2713,27.6253,26.6859,27.1067,1094950016,44684649516
2017/8/3,27.0956,28.1331,26.8514,28.0473,804796992,46239970790
2017/8/4,28.0693,28.9933,27.4372,28.9589,1002120000,47749461443
2017/8/5,28.9763,32.9001,28.7483,32.5291,1945699968,53643452554
2017/8/6,32.5761,32.9329,31.556,32.1394,1105030016,53006426108
2017/8/7,32.1278,33.9768,31.8089,33.7894,1482279936,55734179251
2017/8/8,33.7022,34.8485,33.4583,34.1994,1752760064,56417337745
2017/8/9,34.204,34.2276,32.4767,33.4247,1468960000,55145196472
2017/8/10,33.4184,34.5345,33.1947,33.8128,1515110016,55791120000
2017/8/11,33.7382,36.7972,33.7212,36.5062,2021190016,60241844923
2017/8/12,36.5063,39.4992,36.137,38.8471,2219589888,64111163866
2017/8/13,38.8004,42.0839,38.578,40.7326,3159089920,67230528989
2017/8/14,40.661,43.2513,39.8916,43.2513,2463089920,71394704654
2017/8/15,43.2699,44.5597,39.0618,41.8193,3258050048,69038855081
2017/8/16,42.0034,43.8123,39.9442,43.7663,2272039936,72260183303
2017/8/17,43.8444,44.847,42.4371,43.3169,2553359872,71527949443
2017/8/18,43.2434,43.7013,40.154,41.6062,2941710080,68710871037
2017/8/19,41.3775,42.4326,39.7055,41.937,2975820032,69265141208
2017/8/20,41.8931,41.9629,40.6988,40.8766,2109769984,67520478838
2017/8/21,40.9048,41.0914,39.886,40.0174,2800890112,66106992038
2017/8/22,39.9835,41.2876,36.7458,41.0052,3764239872,67743202431
